sentence|sentiment|chapter|book|spells|characters|groups
 Bill’s sitting with him now, he’s going to  take the morning off work|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Bill Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
”  Fred fell back into his chair with his hands over his  face|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 George and Ginny got up, walked swiftly over to  their mother, and hugged her|0.5994|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Ron gave a very shaky  laugh and downed the rest of his butterbeer in one|0.399|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Breakfast!” said Sirius loudly and joyfully, jumping  to his feet|0.5848|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “Where’s that accursed house-elf?  Kreacher! KREACHER!”  But Kreacher did not answer the summons|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Kreacher'}|{'House-Elf'}
  “Oh, forget it, then,” muttered Sirius, counting the  people in front of him|-0.2263|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “So it’s breakfast for — let’s see  — seven |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Bacon and eggs, I think, and some tea,  and toast — ”  Harry hurried over to the stove to help|0.4019|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 He did not  want to intrude upon the Weasleys’ happiness, and  he dreaded the moment when Mrs Weasley would  ask him to recount his vision|0.1724|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
 However, he had barely  taken plates from the dresser when Mrs Weasley  lifted them out of his hands and pulled him into a  hug|0.4767|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
  “I don’t know what would have happened if it hadn’t  been for you, Harry,” she said in a muffled voice|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “They might not have found Arthur for hours, and  then it would have been too late, but thanks to you  he’s alive and Dumbledore’s been able to think up a  good cover story for Arthur being where he was,  you’ve no idea what trouble he would have been in  otherwise, look at poor Sturgis|0.1531|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sturgis Podmore', 'Arthur Weasley'}|{'Ministry', 'Weasley Family', 'Order of the Phoenix'}
”  Harry could hardly stand her gratitude, but  fortunately she soon released him to turn to Sirius  and thank him for looking after her children through  the night|0.6449|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 Sirius said that he was very pleased to have  been able to help, and hoped they would all stay with  him as long as Mr Weasley was in hospital|0.8173|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Arthur Weasley', 'Sirius Black'}|{'Black Family', 'Ministry', 'Weasley Family', 'Order of the Phoenix', 'Marauders'}
  “Oh, Sirius, I’m so grateful|0.5949|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 They think hell be there  a little while and it would be wonderful to be nearer  |-0.2263|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
Of course, that might mean we’re here for  Christmas|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “The more the merrier!” said Sirius with such obvious  sincerity that Mrs Weasley beamed at him, threw on  an apron, and began to help with breakfast|0.4574|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Molly Weasley', 'Sirius Black'}|{'Black Family', 'Weasley Family', 'Order of the Phoenix', 'Marauders'}
  “Sirius,” Harry muttered, unable to stand it a moment  longer|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 “Can I have a quick word? Er — now?”  He walked into the dark pantry and Sirius followed|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
  Without preamble Harry told his godfather every  detail of the vision he had had, including the fact that  he himself had been the snake who had attacked Mr  Weasley|-0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  When he paused for breath, Sirius said, “Did you tell  Dumbledore this?”  “Yes,” said Harry impatiently, “but he didn’t tell me  what it meant|-0.4019|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 Well, he doesn’t tell me anything  anymore|0.2732|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “I’m sure he would have told you if it was anything to  worry about,” said Sirius steadily|-0.1531|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
  “But that’s not all,” said Harry in a voice only a little  above a whisper|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “Sirius, I |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 I think I’m going mad|-0.4939|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Back in Dumbledore’s office, just before we took the  Portkey |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 for a couple of seconds there I thought I  was a snake, I felt like one — my scar really hurt  when I was looking at Dumbledore — Sirius, I wanted  to attack him — ”  He could only see a sliver of Sirius’s face; the rest was  in darkness|-0.7425|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
  “It must have been the aftermath of the vision, that’s  all,” said Sirius|0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “You were still thinking of the dream  or whatever it was and — ”  “It wasn’t that,” said Harry, shaking his head|0.0772|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “It was  like something rose up inside me, like there’s a snake  inside me — ”  “You need to sleep,” said Sirius firmly|0.6124|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “You’re going  to have breakfast and then go upstairs to bed, and  then you can go and see Arthur after lunch with the  others|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Arthur Weasley'}|{'Ministry', 'Weasley Family', 'Order of the Phoenix'}
 You’re in shock, Harry; you’re blaming  yourself for something you only witnessed, and it’s  lucky you did witness it or Arthur might have died|-0.765|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Arthur Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
  Just stop worrying|-0.5574|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  He clapped Harry on the shoulder and left the pantry,  leaving Harry standing alone in the dark|-0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  Everyone but Harry spent the rest of the morning  sleeping|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 He went up to the bedroom he had shared  with Ron over the summer, but while Ron crawled  into bed and was asleep within minutes, Harry sat  fully clothed, hunched against the cold metal bars of  the bedstead, keeping himself deliberately  uncomfortable, determined not to fall into a doze,  terrified that he might become the serpent again in  his sleep and awake to find that he had attacked Ron,  or else slithered through the house after one of the  others|-0.8779|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  When Ron woke up, Harry pretended to have enjoyed  a refreshing nap too|0.5106|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Their trunks arrived from  Hogwarts while they were eating lunch, so that they  could dress as Muggles for the trip to St Mungo’s|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Everybody except Harry was riotously happy and  talkative as they changed out of their robes into jeans  and sweatshirts, and they greeted Tonks and Mad-  Eye, who had turned up to escort them across  London, gleefully laughing at the bowler hat Mad-Eye  was wearing at an angle to conceal his magical eye  and assuring him, truthfully, that Tonks, whose hair  was short and bright pink again, would attract far  less attention on the underground|0.9403|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Alastor Moody', 'Nymphadora Tonks', 'Harry Potter'}|"{'Ministry', 'Gryffindor Quidditch', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
  Tonks was very interested in Harry’s vision of the  attack on Mr Weasley, something he was not  remotely interested in discussing|-0.0938|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Nymphadora Tonks', 'Harry Potter', 'Arthur Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
  “There isn’t any Seer blood in your family, is there?”  she inquired curiously, as they sat side by side on a  train rattling toward the heart of the city|0.6369|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “No,” said Harry, thinking of Professor Trelawney and  feeling insulted|-0.4215|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sybill Trelawney'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
  “No,” said Tonks musingly, “no, I suppose it’s not  really prophecy you’re doing, is it? I mean, you’re not  seeing the future, you’re seeing the present|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Nymphadora Tonks'}|{'Ministry', 'Order of the Phoenix'}
 It’s odd,  isn’t it? Useful, though |0.1531|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  Harry did not answer; fortunately they got out at the  next stop, a station in the very heart of London, and  in the bustle of leaving the train he was able to allow  Fred and George to get between himself and Tonks,  who was leading the way|0.6361|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Nymphadora Tonks', 'Harry Potter', 'Fred Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
 They all followed her up the  escalator, Moody clunking along at the back of the  group, his bowler tilted low and one gnarled hand  stuck in between the buttons of his coat, clutching  his wand|-0.34|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Harry thought he sensed the concealed eye  staring hard at him; trying to deflect more questions  about his dream he asked Mad-Eye where St  Mungo’s was hidden|0.1531|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Alastor Moody', 'Harry Potter'}|"{'Ministry', 'Gryffindor Quidditch', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
  “Not far from here,” grunted Moody as they stepped  out into the wintry air on a broad store-lined street  packed with Christmas shoppers|-0.3612|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 He pushed Harry a  little ahead of him and stumped along just behind;  Harry knew the eye was rolling in all directions under  the tilted hat|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “Wasn’t easy to find a good location for  a hospital|0.7003|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Nowhere in Diagon Alley was big enough  and we couldn’t have it underground like the Ministry  — unhealthy|-0.2263|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 In the end they managed to get hold of  a building up here|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Theory was sick wizards could  come and go and just blend in with the crowd|-0.5106|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  He seized Harry’s shoulder to prevent them being  separated by a gaggle of shoppers plainly intent on  nothing but making it into a nearby shop full of  electrical gadgets|0.0129|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “Here we go,” said Moody a moment later|-0.3612|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  They had arrived outside a large, old-fashioned, red  brick department store called Purge and Dowse Ltd|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
