sentence|sentiment|chapter|book|spells|characters|groups
 It’ll be dangerous,  but the more I think about it, the more likely it seems  it’s there|-0.2617|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Er — what’s there?” asked Harry|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  At that, she looked just as bewildered as he felt|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Well, the sword, Harry! Dumbledore must have  known you’d want to go back there, and I mean,  Godric’s Hollow is Godric Gryffindor’s birthplace — ”  “Really? Gryffindor came from Godric’s Hollow?”  “Harry, did you ever even open A History of Magic?”  “Erm,” he said, smiling for what felt like the first time  in months: The muscles in his face felt oddly stiff|0.7672|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Godric Gryffindor', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Founder', 'Gryffindor Quidditch', 'Potter Family'}"
 “I  might’ve opened it, you know, when I bought it |0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 just  the once|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Well, as the village is named after him I’d have  thought you might have made the connection,” said  Hermione|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 She sounded much more like her old self  than she had done of late; Harry half expected her to  announce that she was off to the library|0.4201|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “There’s a  bit about the village in A History of Magic, wait |0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  She opened the beaded bag and rummaged for a  while, finally extracting her copy of their old school  textbook, A History of Magic by Bathilda Bagshot,  which she thumbed through until finding the page  she wanted|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot'}|set()
  “ ‘Upon the signature of the International Statute of  Secrecy in 1689, wizards went into hiding for good|0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 It  was natural, perhaps, that they formed their own  small communities within a community|0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Many small  villages and hamlets attracted several magical  families, who banded together for mutual support and  protection|0.6705|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The villages of Tinworth in Cornwall, Upper  Flagley in Yorkshire, and Ottery St Catchpole on the  south coast of England were notable homes to knots of  Wizarding families who lived alongside tolerant and  sometimes Confunded Muggles|0.2732|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Most celebrated of  these half-magical dwelling places is, perhaps,  Godric’s Hollow, the West Country village where the  great wizard Godric Gryffindor was born, and where  Bowman Wright, Wizarding smith, forged the first  Golden Snitch|0.8479|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
 The graveyard is full of the names of  ancient magical families, and this accounts, no doubt,  for the stories of hauntings that have dogged the little  church beside it for many centuries|-0.0232|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
’  “You and your parents aren’t mentioned,” Hermione  said, closing the book, “because Professor Bagshot  doesn’t cover anything later than the end of the  nineteenth century|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 But you see? Godric’s Hollow,  Godric Gryffindor, Gryffindor’s sword; don’t you think  Dumbledore would have expected you to make the  connection?”  “Oh yeah |0.4871|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
”  Harry did not want to admit that he had not been  thinking about the sword at all when he suggested  they go to Godric’s Hollow|-0.2057|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 For him, the lure of the  village lay in his parents’ graves, the house where he  had narrowly escaped death, and in the person of  Bathilda Bagshot|-0.7269|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot'}|set()
  “Remember what Muriel said?” he asked eventually|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Aunt Muriel'}|set()
  “Who?”  “You know,” he hesitated: He did not want to say  Ron’s name|-0.3658|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 “Ginny’s great-aunt|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ginny Weasley'}|"{'Weasley Family', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army""}"
 At the wedding|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The  one who said you had skinny ankles|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Oh,” said Hermione|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 It was a sticky moment: Harry  knew that she had sensed Ron’s name in the offing|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  He rushed on:  “She said Bathilda Bagshot still lives in Godric’s  Hollow|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot'}|set()
”  “Bathilda Bagshot,” murmured Hermione, running  her index finger over Bathilda’s embossed name on  the front cover of A History of Magic|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Bathilda Bagshot'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 “Well, I suppose  She gasped so dramatically that Harry’s insides  turned over; he drew his wand, looking around at the  entrance, half expecting to see a hand forcing its way  through the entrance flap, but there was nothing  there|0.2732|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “What?” he said, half angry, half relieved|-0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “What did  you do that for? I thought you’d seen a Death Eater  unzipping the tent, at least — ”  “Harry, what if Bathilda’ s got the sword? What if  Dumbledore entrusted it to her?”  Harry considered this possibility|-0.5632|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Bathilda would be  an extremely old woman by now, and according to  Muriel, she was “gaga|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot', 'Aunt Muriel'}|set()
” Was it likely that Dumbledore  would have hidden the sword of Gryffindor with her?  If so, Harry felt that Dumbledore had left a great deal  to chance: Dumbledore had never revealed that he  had replaced the sword with a fake, nor had he so  much as mentioned a friendship with Bathilda|0.7096|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Bathilda Bagshot', 'Harry Potter', 'Godric Gryffindor'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Founder', 'Gryffindor Quidditch', 'Potter Family'}"
 Now,  however, was not the moment to cast doubt on  Hermione’s theory, not when she was so surprisingly  willing to fall in with Harry’s dearest wish|0.7695|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  “Yeah, he might have done! So, are we going to go to  Godric’s Hollow?”  “Yes, but we’ll have to think it through carefully,  Harry|0.2598|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
” She was sitting up now, and Harry could tell  that the prospect of having a plan again had lifted her  mood as much as his|0.296|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “We’ll need to practice  Disapparating together under the Invisibility Cloak for  a start, and perhaps Disillusionment Charms would  be sensible too, unless you think we should go the  whole hog and use Polyjuice Potion? In that case we’ll  need to collect hair from somebody|0.0516|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 I actually think  we’d better do that, Harry, the thicker our disguises  the better|0.5859|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
”  Harry let her talk, nodding and agreeing whenever  there was a pause, but his mind had left the  conversation|0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 For the first time since he had  discovered that the sword in Gringotts was a fake, he  felt excited|-0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  He was about to go home, about to return to the place  where he had had a family|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 It was in Godric’s Hollow  that, but for Voldemort, he would have grown up and  spent every school holiday|0.5499|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
 He could have invited  friends to his house|0.4767|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He might even have had  brothers and sisters|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 It would have been his  mother who had made his seventeenth birthday cake|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  The life he had lost had hardly ever seemed so real to  him as at this moment, when he knew he was about  to see the place where it had been taken from him|-0.3182|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  After Hermione had gone to bed that night, Harry  quietly extracted his rucksack from Hermione ’s  beaded bag, and from inside it, the photograph album  Hagrid had given him so long ago|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Rubeus Hagrid', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
 For the first time in  months, he perused the old pictures of his parents,  smiling and waving up at him from the images, which  were all he had left of them now|0.4588|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Harry would gladly have set out for Godric’s Hollow  the following day, but Hermione had other ideas|0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  Convinced as she was that Voldemort would expect  Harry to return to the scene of his parents’ deaths,  she was determined that they would set off only after  they had ensured that they had the best disguises  possible|0.8074|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter', 'Tom Marvolo Riddle'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 It was therefore a full week later — once  they had surreptitiously obtained hairs from innocent  Muggles who were Christmas shopping, and had  practiced Apparating and Disapparating while  underneath the Invisibility Cloak together — that  Hermione agreed to make the journey|0.5423|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  They were to Apparate to the village under cover of  darkness, so it was late afternoon when they finally  swallowed Polyjuice Potion, Harry transforming into a  balding, middle-aged Muggle man, Hermione into his  small and rather mousy wife|-0.25|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 The beaded bag  containing all of their possessions (apart from the  Horcrux, which Harry was wearing around his neck)  was tucked into an inside pocket of Hermione ’s  buttoned-up coat|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Harry lowered the Invisibility Cloak  over them, then they turned into the suffocating  darkness once again|-0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  Heart beating in his throat, Harry opened his eyes|0.296|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  They were standing hand in hand in a snowy lane  under a dark blue sky, in which the night’s first stars  were already glimmering feebly|0.7506|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Cottages stood on  either side of the narrow road, Christmas decorations  twinkling in their windows|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 A short way ahead of  them, a glow of golden streetlights indicated the  center of the village|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
